State,County,Site_Name,Water_Body,Latitude,Longitude,Boat,Fish,Swim,Trail,Restroom,Parking,Comments,Ownership
Virginia,Hopewell,City Point Park - PNBP,,37.31680000000,-77.27700000000,No,Yes,No,Yes,Yes,Large,,
Virginia,Norfolk,Town Point Park & Esplanade,,36.84650000000,-76.29420000000,No,No,No,Yes,Yes,Large,,
Virginia,Chesapeake,Western Branch Park,,36.85010000000,-76.38910000000,No,Yes,No,Yes,No,Medium,,
Virginia,Northumberland,Cedar Point Landing,,37.87100000000,-76.40290000000,No,Yes,No,No,No,Medium,,
Virginia,Northumberland,Vir-Mar Beach,,37.93170000000,-76.31190000000,No,Yes,Yes,No,No,Medium,,
Virginia,Essex,Wares Wharf,,37.87000000000,-76.78500000000,No,Yes,Yes,No,No,Shoulder,,
Virginia,Westmoreland,Bonums Landing,,38.09110000000,-76.58390000000,Yes,Yes,No,No,No,Medium,,
Virginia,King George,Wilmont Wharf,,38.15530000000,-77.07120000000,Yes,Yes,No,No,No,Medium,,
Virginia,Westmoreland,Colonial Beach Landing,,38.23030000000,-76.96390000000,Yes,Yes,Yes,No,Yes,Medium,,
Virginia,King George,Wayside Park,,38.36020000000,-77.01530000000,No,Yes,Yes,Yes,No,Medium,,
Virginia,Matthews County,New Point Comfort N A P,,37.31530000000,-76.27650000000,No,No,No,Yes,No,Shoulder,,
Virginia,Lancaster County,Hickory Hollow N A P,,37.77020000000,-76.47870000000,No,No,No,Yes,No,Shoulder,,
Virginia,Spotsylvania,DGIF Landing-Rappahannock,,38.31360000000,-77.54070000000,Yes,No,No,No,,,,Public - State
Virginia,Spotsylvania,Elys Ford Boat Landing,,38.35910000000,-77.68540000000,Yes,No,No,No,,,,Public - State
Virginia,Spotsylvania,Lake Anna State Park Boat,,38.11350000000,-77.83570000000,Yes,No,No,No,,,,Public - State
Virginia,Loudoun,McKimmey (Point of Rocks),Potomac River,39.27260000000,-77.54710000000,Yes,No,No,No,,,,DGIF
Virginia,Clarke,Castleman's Ferry,Shenandoah River,39.12390000000,-77.89110000000,Yes,No,No,No,,,,DGIF
Virginia,Clarke,Lockes,Shenandoah River,39.10160000000,-77.96480000000,Yes,No,No,No,,,,DGIF
Virginia,Clarke,Berry's,S. Fork Shenandoah River,39.04130000000,-77.99850000000,Yes,No,No,No,,,,DGIF
Virginia,Warren,Riverton,N. Fork Shenandoah River,38.94960000000,-78.19810000000,Yes,No,No,No,,,,DGIF
Virginia,Warren,Front Royal,Shenandoah River,38.91350000000,-78.20970000000,No,Yes,No,No,,,,DGIF
Virginia,Warren,Morgan's Ford,Shenandoah River,38.95780000000,-78.12170000000,No,Yes,No,No,,,,DGIF
Virginia,Warren,Bentonville,S. Fork Shenandoah River,38.84050000000,-78.32910000000,No,Yes,No,No,,,,DGIF
Virginia,Warren,Karo,S. Fork Shenandoah River,38.87150000000,-78.25260000000,No,Yes,No,No,,,,DGIF
Virginia,Warren,Catletts Ford Landing,N. Fork Shenandoah River,38.97850000000,-78.25870000000,No,Yes,No,No,,,,DGIF
Virginia,Warren,Simpson's Landing,Shenandoah River (South),38.87860000000,-78.26180000000,No,Yes,No,No,,,,DGIF
Virginia,Rockingham,Port Republic,S. Fork Shenandoah River,38.29590000000,-78.80810000000,No,Yes,No,No,,,,DGIF
Virginia,Rockingham,Elkton,S. Fork Shenandoah River,38.40940000000,-78.63500000000,Yes,No,No,No,,,,DGIF
Virginia,Rockingham,Island Ford,S. Fork Shenandoah River,38.35490000000,-78.69570000000,No,Yes,No,No,,,,DGIF
Virginia,Page,Shenandoah Riverside,S. Fork Shenandoah River,38.48040000000,-78.62370000000,Yes,No,No,No,,,,DGIF
Virginia,Page,Grove Hill,S. Fork Shenandoah River,38.52740000000,-78.59470000000,No,Yes,No,No,,,,DGIF
Virginia,Page,Newport,S. Fork Shenandoah River,38.58310000000,-78.59440000000,No,Yes,No,No,,,,DGIF
Virginia,Page,Alma,S. Fork Shenandoah River,38.58880000000,-78.56580000000,No,Yes,No,No,,,,DGIF
Virginia,Page,White House,S. Fork Shenandoah River,38.64610000000,-78.53450000000,Yes,No,No,No,,,,DGIF
Virginia,Page,Massanutten,S. Fork Shenandoah River,38.67240000000,-78.52910000000,Yes,No,No,No,,,,DGIF
Virginia,Page,Inskeep,S. Fork Shenandoah River,38.70150000000,-78.49170000000,Yes,No,No,No,,,,DGIF
Virginia,Page,Fosters,S. Fork Shenandoah River,38.77030000000,-78.42250000000,Yes,No,No,No,,,,DGIF
Virginia,Culpeper,Kelly's Ford,Rappahannock River,38.47700000000,-77.78080000000,Yes,No,No,No,,,,DGIF
Virginia,Spotsylvania,Elys Ford,Rapidan River,38.35930000000,-77.68550000000,Yes,No,No,No,,,,DGIF
Virginia,Spotsylvania,Motts Run,Rappahannock River,38.31370000000,-77.54060000000,Yes,No,No,No,,,,DGIF
Virginia,Westmoreland,Gardy's Mill Pond,Gardy's Mill Pont,38.00220000000,-76.60320000000,Yes,No,No,No,,,,DGIF
Virginia,Albemarle,Scottsville,James River,37.79700000000,-78.49330000000,Yes,No,No,No,,,,DGIF
Virginia,Richmond,Carter's Wharf,Rappahannock River,38.07130000000,-76.92380000000,Yes,No,No,No,,,,DGIF
Virginia,Rockbridge,VMI Route 60 Bridge,Maury River,37.74560000000,-79.37060000000,No,Yes,No,No,,,,DGIF
Virginia,Rockbridge,Locker Landing,Maury River,37.62470000000,-79.44440000000,No,Yes,No,No,,,,DGIF
Virginia,Northumberland,Coopers,Great Wicomico River,37.87130000000,-76.41950000000,Yes,No,No,No,,,,DGIF
Virginia,Northumberland,Shell,Cockerell Creek,37.82460000000,-76.27160000000,Yes,No,No,No,,,,DGIF
Virginia,Northumberland,Lodge Landing,Yeocomico River,37.99320000000,-76.54030000000,Yes,No,No,No,,,,DGIF
Virginia,Nelson,Wingina,James River,37.63600000000,-78.71990000000,Yes,No,No,No,,,,DGIF
Virginia,Nelson,Midway,James River,37.66920000000,-78.71470000000,Yes,No,No,No,,,,DGIF
Virginia,Fluvanna,Hardware River,James River,37.74030000000,-78.40780000000,Yes,No,No,No,,,,DGIF
Virginia,Fluvanna,Palmyra,Rivanna River,37.85780000000,-78.26680000000,No,Yes,No,No,,,,DGIF
Virginia,Fluvanna,Crofton,Rivanna River,37.91870000000,-78.29760000000,Yes,No,No,No,,,,DGIF
Virginia,King & Queen,Melrose,Mattaponi River,37.63720000000,-76.85500000000,Yes,No,No,No,,,,DGIF
Virginia,Alleghany,Petticoat Junction,Jackson River,37.84210000000,-79.98880000000,Yes,No,No,No,,,,DGIF
Virginia,Alleghany,Indian Draft,Jackson River,37.86870000000,-79.98930000000,No,Yes,No,No,,,,DGIF
Virginia,Alleghany,Johnson Spring,Jackson River,37.91510000000,-79.97240000000,No,Yes,No,No,,,,DGIF
Virginia,Alleghany,Island Ford II,Jackson River,37.77920000000,-79.93350000000,No,Yes,No,No,,,,DGIF
Virginia,Alleghany,Low Moor,Jackson River,37.80010000000,-79.87130000000,No,Yes,No,No,,,,DGIF
Virginia,Goochland,West View,James River,37.64250000000,-78.01040000000,Yes,No,No,No,,,,DGIF
Virginia,Amhurst,Snowden,James River,37.59690000000,-79.38930000000,Yes,No,No,No,,,,DGIF
Virginia,Middlesex,Saluda,Rappahannock River,37.62260000000,-76.58160000000,Yes,No,No,No,,,,DGIF
Virginia,Botetourt,Springwood,James River,37.54770000000,-79.74250000000,No,Yes,No,No,,,,DGIF
Virginia,Botetourt,Buchanan,James River,37.53000000000,-79.67940000000,Yes,No,No,No,,,,DGIF
Virginia,Botetourt,Arcadia,James River,37.55460000000,-79.63720000000,No,Yes,No,No,,,,DGIF
Virginia,Botetourt,Irongate,James River,37.77390000000,-79.78270000000,No,Yes,No,No,,,,DGIF
Virginia,Botetourt,Horseshoe Bend,James River,37.58910000000,-79.72780000000,Yes,No,No,No,,,,DGIF
Virginia,Botetourt,Craig Creek,James River,37.64580000000,-79.81450000000,No,Yes,No,No,,,,DGIF
Virginia,Buckingham,New Canton,James River,37.70970000000,-78.29980000000,Yes,No,No,No,,,,DGIF
Virginia,Cumberland,Columbia,James River,37.74940000000,-78.16280000000,Yes,No,No,No,,,,DGIF
Virginia,Cumberland,Cartersville,James River,37.66950000000,-78.08690000000,Yes,No,No,No,,,,DGIF
Virginia,Henrico,Osborne Pike Landing,James River,37.40090000000,-77.38580000000,Yes,No,No,No,,,,DGIF
Virginia,Richmond City,Huguenot Bridge,James River,37.56050000000,-77.54590000000,Yes,No,No,No,,,,DGIF
Virginia,Powhatan,Beaumont,James River,37.66450000000,-77.89050000000,Yes,No,No,No,,,,DGIF
Virginia,Powhatan,Watkins Landing,James River,37.58830000000,-77.71290000000,Yes,No,No,No,,,,DGIF
Virginia,Bedford,Reed Creek Landing,Jame River,37.52470000000,-79.34990000000,Yes,No,No,No,,,,DGIF
Virginia,Chesterfield,Robious Landing,James River,37.55910000000,-77.64740000000,Yes,No,No,No,,,,DGIF
Virginia,Appomattox,Bent Creek,James River,37.53550000000,-78.82790000000,Yes,No,No,No,,,,DGIF
Virginia,Charles City,Morris Creek,Chickahominy River,37.30010000000,-76.89910000000,Yes,No,No,No,,,,DGIF
Virginia,James City,Diascund Landing,Diascund Creek Reservior,37.42970000000,-76.89080000000,Yes,No,No,No,,,,DGIF
Virginia,Campbell,Joshua Falls,James River,37.41930000000,-79.04060000000,Yes,No,No,No,,,,DGIF
Virginia,Dinwiddie,Lake Chesdin,Lake Chesdin,37.22100000000,-77.52840000000,Yes,No,No,No,,,,DGIF
Virginia,Surry,Lawnes Creek,James River,37.13920000000,-76.67590000000,Yes,No,No,No,,,,DGIF
Virginia,Suffolk,Western Branch,W. Branch Reservoir,36.80830000000,-76.61870000000,Yes,No,No,No,,,,DGIF
Virginia,Suffolk,Butler Tract Lake,Butler Tract Lake,36.86950000000,-76.57550000000,Yes,No,No,No,,,,DGIF
Virginia,King George,Hopyard Landing,Rappahannock River,38.24430000000,-77.22580000000,Yes,No,No,No,,,,DGIF
Pennsylvania,Cameron,Emporium,Driftwood Branch,41.50570000000,-78.23600000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Lycoming,Ross Run,Pine Creek,41.42020000000,-77.48880000000,,No,No,No,,Fewer than 10 spaces,,PA Forestry
Pennsylvania,Dauphin,Swatara Park,Swatara Creek,40.28650000000,-76.67870000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Perry,Newport,Juniata River,40.47920000000,-77.12960000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Snyder,Isle of Que,Susquehanna River,40.79770000000,-76.85370000000,,Yes,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Lycoming,Torbert Canoe Access,Pine Creek,41.21980000000,-77.32040000000,,No,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Huntingdon,Mt. Union,Juniata River,40.38610000000,-77.87330000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Lancaster,Conestoga Drive North,Conestoga River,40.04370000000,-76.27460000000,,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Cumberland,Wormleysburg,Susquehanna River,40.25810000000,-76.90170000000,,No,No,No,,Fewer than 10 spaces,,Unknown
Pennsylvania,Lancaster,Windolph Landing,Conestoga River,40.00050000000,-76.32210000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lancaster,River Road,Conestoga River,39.93140000000,-76.38420000000,,Yes,No,No,,10 spaces or more,,Unknown
Pennsylvania,Lancaster,Holtwood Recreation Area,Susquehanna River,39.83170000000,-76.33390000000,,No,No,No,,Roadside Parking (N*,,PPL
Pennsylvania,Dauphin,City Island,Susquehanna River,40.25220000000,-76.88420000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Clearfield,Deer Creek,Susquehanna River - West Branch,41.07720000000,-78.23560000000,Yes,No,No,No,,Roadside Parking (N*,,PFBC
Pennsylvania,Dauphin,Halifax,Susquehanna River,40.49780000000,-76.94650000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lancaster,Rockford Road,Conestoga River,40.02320000000,-76.29100000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Northumberland,Watsontown,Susquehanna River - West Branch,41.07440000000,-76.85530000000,Yes,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Snyder,Hoovers Island,Susquehanna River,40.75030000000,-76.85810000000,Yes,Yes,No,No,,Fewer than 10 spaces,,PGC
Pennsylvania,Columbia,Bloomsburg,"Susquehanna River, North Branch",40.99690000000,-76.43240000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Bradford,Terrytown,"Susquehanna River, North Branch",41.69440000000,-76.28190000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,York,Muddy Creek,Susquehanna River,39.79860000000,-76.30610000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lancaster,Marietta,Susquehanna River,40.05690000000,-76.53560000000,Yes,Yes,No,No,,10 spaces or more,,County
Pennsylvania,Snyder,PFBC Isle of Que,Susquehanna River,40.78830000000,-76.85690000000,Yes,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Northumberland,Sunbury,Susquehanna River,40.84790000000,-76.80420000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Perry,Amity Hall,Juniata River,40.43110000000,-77.01280000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Juniata,Lewistown Narrows,Juniata River,40.60440000000,-77.47030000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Tioga,Tiadaghton,Pine Creek,41.64590000000,-77.44420000000,,No,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Clinton,Lock Haven,Susquehanna River - West Branch,41.13980000000,-77.43760000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lycoming,Susquehanna State Park,Susquehanna River - West Branch,41.22640000000,-77.04690000000,Yes,Yes,No,No,,10 spaces or more,,State Parks
Pennsylvania,Lancaster,Columbia,Susquehanna River,40.03070000000,-76.50910000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Juniata,Muskrat Springs,Juniata River,40.53500000000,-77.29940000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Northumberland,Chillisquaque,Susquehanna River - West Branch,40.94220000000,-76.86470000000,Yes,No,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Montour,Danville,"Susquehanna River, North Branch",40.94360000000,-76.59950000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Dauphin,Access at Keller Fields,Swatara Creek,40.27280000000,-76.71910000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Juniata,Mifflin Fire Dept Access,Juniata River,40.56900000000,-77.40100000000,Yes,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lancaster,"Perelman Park, Paper Mill Road",Conestoga River,40.08030000000,-76.26030000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,York,Hellam Township,Susquehanna River,40.04720000000,-76.55190000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Bradford,Tozer's Landing,Chemung River,41.98550000000,-76.55330000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Clinton,Hyner,Susquehanna River - West Branch,41.32360000000,-77.63640000000,Yes,Yes,No,No,,Roadside Parking (N*,,PFBC
Pennsylvania,Huntingdon,Rails to Trails Lower Trail,"Juniata River, Frankstown Branch",40.56610000000,-78.12070000000,,Yes,No,No,,10 spaces or more,,County
Pennsylvania,Blair,Rails to Trails Lower Trail,"Juniata River, Frankstown Branch",40.46240000000,-78.19450000000,,Yes,No,No,,10 spaces or more,,County
Pennsylvania,Huntingdon,Point Access,"Juniata River, Raystown Branch",40.45580000000,-77.97750000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Perry,Marysville Boro,Susquehanna River,40.33960000000,-76.92270000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,York,Goldsboro,Susquehanna River,40.16110000000,-76.74890000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Columbia,Test Track Park,"Susquehanna River, North Branch",41.04000000000,-76.26100000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lycoming,Linden Access,Susquehanna River - West Branch,41.22580000000,-77.10750000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Union,Unnamed,Susquehanna River - West Branch,41.12480000000,-76.89580000000,Yes,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Juniata,Thompsontown,Juniata River,40.55470000000,-77.23610000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Northumberland,Milton State Park,Susquehanna River - West Branch,41.01680000000,-76.85920000000,Yes,Yes,No,No,,10 spaces or more,,State Parks
Pennsylvania,Cumberland,Locust Street,Susquehanna River,40.25420000000,-76.89720000000,Yes,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Centre,Karthaus,Susquehanna River - West Branch,41.11470000000,-78.11090000000,Yes,No,No,No,,10 spaces or more,,PA Forestry
Pennsylvania,Susquehanna,Oakland,"Susquehanna River, North Branch",41.98600000000,-75.60120000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Lycoming,Bonnell Flats,Pine Creek,41.27800000000,-77.31880000000,,No,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Huntingdon,Alfarata,"Juniata River, Frankstown Branch",40.56660000000,-78.12220000000,,No,No,No,,10 spaces or more,,Unknown
Pennsylvania,Cameron,Sterling Run,Driftwood Branch,41.44530000000,-78.18750000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Clinton,North Bend,Susquehanna River - West Branch,41.34190000000,-77.70190000000,Yes,Yes,No,No,,Roadside Parking (N*,,PFBC
Pennsylvania,Clinton,Pine Creek,Susquehanna River - West Branch,41.16390000000,-77.32580000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Huntingdon,Smithfield,Juniata River,40.48410000000,-78.01760000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Dauphin,Halifax Boro,Susquehanna River,40.47430000000,-76.93130000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Northumberland,Northumberland Point,Susquehanna River - Lake Augusta,40.88440000000,-76.79700000000,,No,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Lancaster,Slackwater,Conestoga River,39.98330000000,-76.35720000000,,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Wyoming,West Falls,"Susquehanna River, North Branch",41.45940000000,-75.85330000000,,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Wyoming,Whites Ferry,"Susquehanna River, North Branch",41.47760000000,-75.90550000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Dauphin,Hanover Street Bridge,Swatara Creek,40.26950000000,-76.70670000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Bedford,Cypher Roller Rink,Juniata River - Raystown Branch,40.08550000000,-78.29250000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Huntingdon,Rothrock State Forest,Little Juniata River,40.59180000000,-78.11020000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Lycoming,Slate Run,Pine Creek,41.47100000000,-77.50250000000,,No,No,No,,Fewer than 10 spaces,,PA Forestry
Pennsylvania,Snyder,Shady Nook,Susquehanna River,40.82290000000,-76.83930000000,Yes,Yes,No,No,,10 spaces or more,,PPL
Pennsylvania,Lycoming,Clark Farm,Pine Creek,41.43100000000,-77.49300000000,Yes,Yes,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Tioga,Blackwell,Pine Creek,41.55610000000,-77.38210000000,Yes,Yes,No,No,,10 spaces or more,,PA Forestry
Pennsylvania,Huntingdon,Weaver's Falls,Raystown Lake,40.24240000000,-78.23220000000,Yes,Yes,No,No,,10 spaces or more,,COE
Pennsylvania,Huntingdon,Tatman Run,Raystown Lake,40.31050000000,-78.17440000000,Yes,Yes,No,No,,10 spaces or more,,COE
Pennsylvania,Juniata,Mifflintown,Juniata River,40.59470000000,-77.41530000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Luzerne,Nesbit Park,"Susquehanna River, North Branch",41.25240000000,-75.88370000000,Yes,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Wyoming,Meshoppen,"Susquehanna River, North Branch",41.60870000000,-76.04750000000,Yes,No,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bradford,Riverfront,"Susquehanna River, North Branch",41.97280000000,-76.51210000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Huntingdon,Corbin's Island,"Juniata River, Raystown Branch",40.43290000000,-77.99400000000,Yes,Yes,No,No,,10 spaces or more,,COE
Pennsylvania,Lycoming,Muncy,Susquehanna River - West Branch,41.20640000000,-76.80110000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,York,York Furnace,Susquehanna River,39.87260000000,-76.38020000000,Yes,Yes,No,No,,10 spaces or more,,PPL
Pennsylvania,Luzerne,Union Township,"Susquehanna River, North Branch",41.17790000000,-76.11140000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Wyoming,Tunkhannock Park,"Susquehanna River, North Branch",41.53530000000,-75.95570000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bedford,Everett Ball Fields,Juniata River - Raystown Branch,40.00870000000,-78.35710000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lancaster,Creek Drive South,Conestoga River,39.99620000000,-76.34590000000,,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lancaster,Rockford Road,Conestoga River,40.02800000000,-76.29620000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Lancaster,"Conestoga Drive, Conestoga Greenway",Conestoga River,40.03400000000,-76.28060000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Dauphin,Middletown,Susquehanna River/Swatara Creek,40.18610000000,-76.73310000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Tioga,Ansonia,Pine Creek,41.74530000000,-77.42830000000,Yes,Yes,No,No,,10 spaces or more,,PA Forestry
Pennsylvania,Cameron,Sinnemahoning,Main Branch of Sinnemahoning Creek,41.31400000000,-78.07700000000,Yes,No,No,No,,Fewer than 10 spaces,,PADOT
Pennsylvania,Lycoming,Jersey Shore Boat Club,Susquehanna River - West Branch,41.20120000000,-77.25270000000,,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Northumberland,Sunbury Boro,Susquehanna River - Lake Augusta,40.87180000000,-76.79270000000,Yes,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Clearfield,Lower Witmer Park Borough Access,Susquehanna River - West Branch,41.02340000000,-78.44080000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Blair,Williamsburg,"Juniata River, Frankstown Branch",40.46160000000,-78.19800000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Huntingdon,Portstown Park,Juniata River,40.48450000000,-78.01530000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lycoming,Gamble Run,Pine Creek,41.50750000000,-77.45640000000,,No,No,No,,Fewer than 10 spaces,,PA Forestry
Pennsylvania,Lycoming,Jersey Shore Boat Club,Susquehanna River - West Branch,41.20120000000,-77.25270000000,,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Lancaster,Rockhill Access,Conestoga River,39.96170000000,-76.36460000000,,Yes,No,No,,Fewer than 10 spaces,,PFBC
Pennsylvania,Bradford,Towanda Riverside Park W,"Susquehanna River, North Branch",41.76690000000,-76.44200000000,,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Bradford,Homet∆s Ferry Right (Old Mill Park),"Susquehanna River, North Branch",41.69760000000,-76.32950000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bradford,PA Game Commission SGL# 237,"Susquehanna River, North Branch",41.66660000000,-76.27810000000,,Yes,No,No,,Fewer than 10 spaces,,PGC
Pennsylvania,Northumberland,Shikellamy State Park North,Susquehanna River - Lake Augusta,40.88340000000,-76.79280000000,,No,No,No,,10 spaces or more,,State Parks
Pennsylvania,Dauphin,Hummel Nature Trail,Swatara Creek,40.26370000000,-76.72280000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Bedford,Cypher Bridge,Juniata River - Raystown Branch,40.09110000000,-78.29430000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Huntingdon,Route 305 Bridge,Little Juniata River,40.56370000000,-78.06830000000,,No,No,No,,Roadside Parking (N*,,Unknown
Pennsylvania,Susquehanna,Susquehanna Depot,"Susquehanna River, North Branch",41.94760000000,-75.60720000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Northumberland,Watsontown Borough,Susquehanna River - West Branch,41.08130000000,-76.86330000000,,Yes,No,No,,Fewer than 10 spaces,,Local Gov't
Pennsylvania,Lycoming,Black Walnut Bottom,Pine Creek,41.44490000000,-77.51760000000,Yes,Yes,No,No,,Roadside Parking (N*,,PA Forestry
Pennsylvania,Huntingdon,Little Juniata R. Natural Area,Little Juniata River,40.58910000000,-78.10810000000,,Yes,No,No,,10 spaces or more,,State Parks
Pennsylvania,Clinton,Bald Eagle,Bald Eagle Creek,41.11190000000,-77.50190000000,Yes,Yes,No,No,,10 spaces or more,,PFBC
Pennsylvania,Huntingdon,DCNR/Forestry Shawmut Access,Juniata River,40.36490000000,-77.81500000000,Yes,Yes,No,No,,10 spaces or more,,PA Forestry
Pennsylvania,Union,Great Stream Commons,Susquehanna River - West Branch,41.11180000000,-76.89270000000,Yes,Yes,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Luzerne,Hanover Township Access,"Susquehanna River, North Branch",41.23800000000,-75.93050000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Bradford,Larnard Hornbrook Park,"Susquehanna River, North Branch",41.80690000000,-76.48630000000,Yes,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Luzerne,Shickshinny,"Susquehanna River, North Branch",41.15310000000,-76.14690000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Columbia,Mifflinville,"Susquehanna River, North Branch",41.03440000000,-76.30960000000,,No,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Columbia,Columbia Park,"Susquehanna River, North Branch",41.02730000000,-76.33300000000,,No,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Columbia,Espy Park,"Susquehanna River, North Branch",41.00520000000,-76.40920000000,,No,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Montour,Montgomery Park,"Susquehanna River, North Branch",40.95920000000,-76.61950000000,,No,No,No,,Roadside Parking (N*,,Local Gov't
Pennsylvania,Luzerne,Canal Park,"Susquehanna River, North Branch",41.22010000000,-76.01840000000,,Yes,No,No,,10 spaces or more,,Local Gov't
Pennsylvania,Luzerne,Hunlock Township,"Susquehanna River, North Branch",41.21120000000,-76.04410000000,Yes,No,No,No,,10 spaces or more,,Local Gov't
